date,tmax,tmin,tavg,city,year
2014-06-22,29.9,24.9,27.4,Miami,2014
2014-06-23,30.0,25.2,27.6,Miami,2014
2014-06-24,30.8,25.3,28.05,Miami,2014
2014-06-25,29.6,25.2,27.4,Miami,2014
2014-06-26,28.1,24.8,26.450000000000003,Miami,2014
2014-06-27,29.1,24.9,27.0,Miami,2014
2014-06-28,30.4,24.2,27.299999999999997,Miami,2014
2014-06-29,31.0,25.3,28.15,Miami,2014
2014-06-30,29.8,25.3,27.55,Miami,2014
2014-07-01,30.3,25.1,27.700000000000003,Miami,2014
2014-07-02,30.6,25.9,28.25,Miami,2014
2014-07-03,30.5,25.8,28.15,Miami,2014
2014-07-04,30.0,25.8,27.9,Miami,2014
2014-07-05,28.6,26.3,27.450000000000003,Miami,2014
2014-07-06,28.9,26.1,27.5,Miami,2014
2014-07-07,29.6,26.4,28.0,Miami,2014
2014-07-08,29.3,24.8,27.05,Miami,2014
2014-07-09,28.7,25.3,27.0,Miami,2014
2014-07-10,29.0,25.4,27.2,Miami,2014
2014-07-11,29.4,26.1,27.75,Miami,2014
2014-07-12,29.2,25.1,27.15,Miami,2014
2014-07-13,29.9,26.6,28.25,Miami,2014
2014-07-14,30.2,25.9,28.049999999999997,Miami,2014
2014-07-15,29.3,25.9,27.6,Miami,2014
2014-07-16,29.2,25.5,27.35,Miami,2014
2014-07-17,30.0,25.9,27.95,Miami,2014
2014-07-18,30.4,26.6,28.5,Miami,2014
2014-07-19,31.3,26.7,29.0,Miami,2014
2014-07-20,30.4,26.4,28.4,Miami,2014
2014-07-21,27.7,25.6,26.65,Miami,2014
2014-07-22,29.0,25.8,27.4,Miami,2014
2014-07-23,29.8,26.7,28.25,Miami,2014
2014-07-24,30.5,26.9,28.7,Miami,2014
2014-07-25,30.3,26.3,28.3,Miami,2014
2014-07-26,29.6,26.1,27.85,Miami,2014
2014-07-27,31.0,26.0,28.5,Miami,2014
2014-07-28,31.6,26.6,29.1,Miami,2014
2014-07-29,31.2,26.3,28.75,Miami,2014
2014-07-30,30.8,26.5,28.65,Miami,2014
2014-07-31,29.8,26.6,28.200000000000003,Miami,2014
2014-08-01,29.9,26.3,28.1,Miami,2014
2014-08-02,29.3,26.0,27.65,Miami,2014
2014-08-03,28.8,25.5,27.15,Miami,2014
2014-08-04,28.2,25.0,26.6,Miami,2014
2014-08-05,29.4,25.5,27.45,Miami,2014
2014-08-06,30.6,25.3,27.950000000000003,Miami,2014
2014-08-07,30.4,26.2,28.299999999999997,Miami,2014
2014-08-08,29.3,26.1,27.700000000000003,Miami,2014
2014-08-09,31.6,26.8,29.200000000000003,Miami,2014
2014-08-10,31.3,26.0,28.65,Miami,2014
2014-08-11,31.3,26.6,28.950000000000003,Miami,2014
2014-08-12,31.2,26.0,28.6,Miami,2014
2014-08-13,31.8,27.3,29.55,Miami,2014
2014-08-14,31.1,27.1,29.1,Miami,2014
2014-08-15,30.0,26.5,28.25,Miami,2014
2014-08-16,30.5,26.0,28.25,Miami,2014
